id,y
1,80.73712158203125
2,98.7251205444336
3,79.47883605957031
4,80.99445343017578
5,126.04669952392578
8,94.3550033569336
10,114.51538848876953
11,95.6568603515625
12,118.8401870727539
14,95.4885025024414
15,118.08036041259766
16,105.58743286132812
17,104.44548034667969
19,95.41555786132812
20,105.4538803100586
21,106.63919830322266
22,118.54595947265625
23,103.87122344970703
26,97.35633087158203
28,94.27928161621094
29,97.20413970947266
33,97.03013610839844
35,94.7792739868164
41,97.76760864257812
42,94.50135803222656
43,117.81739807128906
45,103.7318115234375
46,104.08924865722656
51,93.89683532714844
53,80.57962036132812
55,112.60699462890625
56,94.50772094726562
57,104.13031005859375
58,95.6160888671875
59,104.42530059814453
63,112.21292114257812
64,95.09368133544922
65,104.7105484008789
69,94.95166778564453
71,95.09109497070312
72,104.29252624511719
73,94.27910614013672
76,104.30420684814453
77,104.0157699584961
78,116.09910583496094
82,94.22643280029297
83,104.66222381591797
84,94.2748794555664
85,103.99864196777344
87,112.42532348632812
88,96.96062469482422
89,112.92247009277344
91,95.0205078125
93,94.59412384033203
94,104.30792236328125
95,96.99763488769531
96,111.3421859741211
97,94.3166732788086
98,113.36537170410156
99,94.09918212890625
101,104.17852783203125
103,112.92247009277344
104,94.12195587158203
105,111.92974853515625
110,94.66547393798828
111,112.54180908203125
113,112.93751525878906
114,93.33819580078125
115,115.53553771972656
117,112.92247009277344
120,94.34686279296875
121,112.57768249511719
122,93.81607818603516
123,113.07289123535156
126,112.4320297241211
132,111.82286834716797
135,104.85221099853516
137,104.25520324707031
138,94.62396240234375
140,94.4894790649414
142,113.90314483642578
144,112.4247055053711
148,93.92324829101562
149,115.8840103149414
155,94.62291717529297
156,112.44376373291016
157,94.65625762939453
162,112.34847259521484
163,94.699951171875
167,94.44847106933594
172,116.14078521728516
179,113.33692932128906
180,94.06796264648438
181,111.77996826171875
182,95.01065826416016
183,112.92247009277344
185,112.92247009277344
187,112.13829803466797
188,93.92375183105469
189,93.93579864501953
191,94.31660461425781
192,113.41077423095703
193,94.90564727783203
194,112.02955627441406
195,93.58834838867188
196,112.54219055175781
198,94.53126525878906
199,112.4808120727539
201,104.27265167236328
204,94.32593536376953
205,105.05532836914062
206,94.25149536132812
210,94.3263168334961
211,104.17852783203125
216,112.6547622680664
219,115.61697387695312
220,94.01468658447266
221,111.94927215576172
226,111.77996826171875
227,94.16411590576172
228,112.45162963867188
230,112.49610900878906
231,93.50857543945312
235,116.732666015625
236,94.13752746582031
238,113.54021453857422
242,104.45101928710938
243,94.73039245605469
244,80.3094711303711
245,112.50035858154297
247,120.19244384765625
248,93.89710998535156
249,94.2253189086914
250,111.62969207763672
251,94.13752746582031
253,116.732666015625
254,93.8075942993164
256,94.13368225097656
257,93.34088897705078
258,112.35545349121094
259,94.16541290283203
262,80.50068664550781
266,94.6241226196289
267,115.9010009765625
272,103.63609313964844
273,112.9088134765625
275,103.81765747070312
276,113.22518157958984
279,94.59243774414062
280,104.56622314453125
283,94.41761016845703
285,112.64720916748047
288,112.9088134765625
289,94.9356460571289
290,104.35061645507812
291,94.56912231445312
292,111.33515167236328
293,112.44567108154297
296,113.06474304199219
297,112.01306915283203
298,115.84520721435547
299,94.22620391845703
304,93.60511016845703
305,90.3134765625
306,94.31073760986328
307,111.72653198242188
311,109.75328063964844
313,111.74078369140625
314,93.86189270019531
316,94.56341552734375
324,95.83346557617188
327,94.57410430908203
329,93.72200012207031
330,112.02426147460938
337,103.65837860107422
338,94.9344711303711
339,104.99357604980469
340,94.94829559326172
343,93.60289001464844
345,115.53497314453125
346,94.3868637084961
347,116.55656433105469
349,112.01549530029297
350,93.58889770507812
352,112.56877136230469
353,94.05059814453125
354,78.41548156738281
357,93.99685668945312
358,112.86721801757812
362,115.14109802246094
364,117.13108825683594
365,111.97549438476562
366,94.2861557006836
367,112.2708740234375
368,94.54489135742188
370,79.18175506591797
373,94.83666229248047
377,93.94825744628906
378,112.41967010498047
382,104.21952819824219
384,112.45162963867188
390,94.79131317138672
392,111.87378692626953
393,112.39457702636719
395,94.68038940429688
396,104.70297241210938
399,78.67500305175781
406,111.74078369140625
408,111.74078369140625
409,93.8690414428711
410,80.1212387084961
412,111.80396270751953
413,92.9048080444336
419,94.58854675292969
420,113.0313491821289
421,92.97811126708984
430,102.60619354248047
434,93.95992279052734
436,94.76441955566406
437,94.4214096069336
438,93.20999908447266
439,113.0924301147461
440,94.2799072265625
443,113.07024383544922
446,94.36527252197266
448,94.55133056640625
452,94.76116180419922
453,103.93733978271484
457,104.08271026611328
458,94.21690368652344
459,114.85924530029297
460,104.05022430419922
462,104.85455322265625
464,104.41193389892578
465,115.61697387695312
467,118.91552734375
471,111.78117370605469
472,78.13048553466797
473,94.16523742675781
475,94.3989486694336
480,94.65437316894531
488,112.9770278930664
490,111.72653198242188
491,103.87995910644531
492,79.1456069946289
493,94.00106048583984
497,93.26799774169922
498,112.43256378173828
499,94.32684326171875
500,111.77815246582031
501,94.20462799072266
502,115.63095092773438
506,80.48200988769531
510,112.14556121826172
511,93.51911926269531
512,93.59574127197266
516,112.18046569824219
518,93.79987335205078
519,115.90806579589844
521,93.49703216552734
522,113.07829284667969
526,112.35897827148438
529,95.47356414794922
532,111.75150299072266
533,94.3536148071289
536,113.20487976074219
537,102.65808868408203
539,94.23818969726562
540,104.10601806640625
541,94.14256286621094
543,93.9841537475586
546,112.2858657836914
547,94.13311767578125
548,79.39364624023438
551,94.05899810791016
552,104.13984680175781
556,103.47180938720703
557,94.67303466796875
558,112.2708740234375
559,94.61212158203125
560,104.97040557861328
562,105.07127380371094
566,94.36300659179688
570,112.43256378173828
571,94.4214096069336
572,104.65200805664062
573,94.04269409179688
575,115.61697387695312
576,111.11016082763672
577,93.30615997314453
579,93.47584533691406
580,111.56085205078125
581,111.79338073730469
589,111.72653198242188
591,103.09723663330078
